model,prompt_id,event_kind,check_name,patch_input_delta_max_abs,common_it_margin_abs_delta,common_it_top1_equal
mistral_7b,v2_SAFETY_1143,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
mistral_7b,v2_SAFETY_1143,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
mistral_7b,v2_SAFETY_1151,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
mistral_7b,v2_SAFETY_1151,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
mistral_7b,v2_SAFETY_1159,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
mistral_7b,v2_SAFETY_1159,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
mistral_7b,v2_SAFETY_1167,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
mistral_7b,v2_SAFETY_1167,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
mistral_7b,v2_SAFETY_1175,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
mistral_7b,v2_SAFETY_1175,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
mistral_7b,v2_SAFETY_1183,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
mistral_7b,v2_SAFETY_1183,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
mistral_7b,v2_SAFETY_1191,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
mistral_7b,v2_SAFETY_1191,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
mistral_7b,v2_SAFETY_1199,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
mistral_7b,v2_SAFETY_1199,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0600,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0600,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0608,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0608,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0616,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0616,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0624,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0624,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0632,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0632,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0640,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0640,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0648,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0648,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0656,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0656,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0664,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0664,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0672,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0672,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0680,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0680,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0688,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0688,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0696,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0696,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0704,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0704,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0712,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0712,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0720,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0720,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0728,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0728,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0736,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0736,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0744,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0744,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0752,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0752,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0760,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0760,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0768,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0768,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0776,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0776,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0784,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0784,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0792,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0792,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0800,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0800,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0808,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0808,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0816,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0816,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0824,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0824,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0832,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0832,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0840,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0840,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0848,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0848,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0856,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0856,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0864,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0864,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0872,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0872,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0880,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0880,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0888,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0888,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0896,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0896,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0904,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0904,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0912,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0912,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0920,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0920,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0928,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0928,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0936,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0936,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0944,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0944,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0952,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0952,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0960,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0960,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0968,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0968,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0976,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0976,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0984,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0984,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0992,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0992,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_1008,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_1008,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_1016,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_1016,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_1024,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_1024,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_1032,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_1032,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_1040,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_1040,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_1048,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_1048,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_SAFETY_1056,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_SAFETY_1056,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_SAFETY_1064,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_SAFETY_1064,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_SAFETY_1072,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_SAFETY_1072,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_SAFETY_1080,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_SAFETY_1080,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_SAFETY_1088,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_SAFETY_1088,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_SAFETY_1096,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_SAFETY_1096,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_SAFETY_1104,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_SAFETY_1104,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_SAFETY_1112,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_SAFETY_1112,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_SAFETY_1120,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_SAFETY_1120,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_SAFETY_1128,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_SAFETY_1128,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_SAFETY_1136,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_SAFETY_1136,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_SAFETY_1144,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_SAFETY_1144,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_SAFETY_1152,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_SAFETY_1152,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_SAFETY_1160,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_SAFETY_1160,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_SAFETY_1168,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_SAFETY_1168,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_SAFETY_1176,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_SAFETY_1176,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_SAFETY_1184,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_SAFETY_1184,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0601,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0601,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0609,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0609,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0617,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0617,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0625,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0625,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0633,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0633,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0641,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0641,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0649,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0649,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0657,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0657,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0665,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0665,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0673,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0673,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0681,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0681,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0689,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0689,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0697,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0697,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0705,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0705,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0713,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0713,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0721,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0721,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0729,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0729,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0737,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0737,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0745,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-FORMAT_0745,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0753,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0753,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0761,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0761,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0769,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0769,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0777,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0777,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0785,first_diff,U_PT__L_PT_noop_patch_vs_U_PT__L_PT,0.0,0.0,True
olmo2_7b,v2_GOV-CONV_0785,first_diff,U_IT__L_IT_noop_patch_vs_U_IT__L_IT,0.0,0.0,True
